run_accession	sample_accession	sample_alias	sample_title	experiment_title	library_layout	study_accession	study_title	center_name	fastq_ftp	collection_date
SRR397228	SAMN00771203	A04462	Normal colon epithelium - Subject 0005-094	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04462	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397228/SRR397228_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397228/SRR397228_2.fastq.gz	
SRR397229	SAMN00771204	A04463	Normal colon epithelium - Subject 0005-095	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04463	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397229/SRR397229_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397229/SRR397229_2.fastq.gz	
SRR397230	SAMN00771205	A04464	Normal colon epithelium - Subject 0005-096	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04464	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397230/SRR397230_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397230/SRR397230_2.fastq.gz	
SRR397231	SAMN00771206	A04465	Normal colon epithelium - Subject 0005-097	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04465	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397231/SRR397231_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397231/SRR397231_2.fastq.gz	
SRR397233	SAMN00771208	A04467	Normal colon epithelium - Subject 0005-099	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04467	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397233/SRR397233_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397233/SRR397233_2.fastq.gz	
SRR397238	SAMN00771153	A04410	Colorectal tumour - Subject 0005-068	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04410	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397238/SRR397238_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397238/SRR397238_2.fastq.gz	
SRR397241	SAMN00771156	A04413	Colorectal tumour - Subject 0005-071	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04413	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397241/SRR397241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397241/SRR397241_2.fastq.gz	
SRR397248	SAMN00771163	A04421	Colorectal tumour - Subject 0005-083	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04421	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397248/SRR397248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397248/SRR397248_2.fastq.gz	
SRR397250	SAMN00771165	A04423	Colorectal tumour - Subject 0005-086	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04423	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397250/SRR397250_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397250/SRR397250_2.fastq.gz	
SRR397251	SAMN00771166	A04424	Colorectal tumour - Subject 0005-087	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04424	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397251/SRR397251_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397251/SRR397251_2.fastq.gz	
SRR397255	SAMN00771170	A04428	Colorectal tumour - Subject 0005-091	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04428	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397255/SRR397255_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397255/SRR397255_2.fastq.gz	
SRR397256	SAMN00771171	A04429	Colorectal tumour - Subject 0005-092	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04429	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397256/SRR397256_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397256/SRR397256_2.fastq.gz	
SRR397262	SAMN00771177	A04435	Colorectal tumour - Subject 0005-098	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04435	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397262/SRR397262_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397262/SRR397262_2.fastq.gz	
SRR397267	SAMN00771182	A04440	Normal colon epithelium - Subject 0005-067	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04440	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397267/SRR397267_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397267/SRR397267_2.fastq.gz	
SRR397269	SAMN00771184	A04442	Normal colon epithelium - Subject 0005-069	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04442	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397269/SRR397269_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397269/SRR397269_2.fastq.gz	
SRR397274	SAMN00771189	A04447	Normal colon epithelium - Subject 0005-075	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04447	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397274/SRR397274_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397274/SRR397274_2.fastq.gz	
SRR397275	SAMN00771190	A04448	Normal colon epithelium - Subject 0005-076	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04448	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397275/SRR397275_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397275/SRR397275_2.fastq.gz	
SRR397278	SAMN00771193	A04452	Normal colon epithelium - Subject 0005-083	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04452	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397278/SRR397278_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397278/SRR397278_2.fastq.gz	
SRR397279	SAMN00771194	A04453	Normal colon epithelium - Subject 0005-085	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04453	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397279/SRR397279_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397279/SRR397279_2.fastq.gz	
SRR397282	SAMN00771197	A04456	Normal colon epithelium - Subject 0005-088	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04456	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397282/SRR397282_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397282/SRR397282_2.fastq.gz	
SRR397287	SAMN00771202	A04461	Normal colon epithelium - Subject 0005-093	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04461	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397287/SRR397287_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397287/SRR397287_2.fastq.gz	
SRR397289	SAMN00771204	A04463	Normal colon epithelium - Subject 0005-095	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04463	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397289/SRR397289_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397289/SRR397289_2.fastq.gz	
SRR397291	SAMN00771206	A04465	Normal colon epithelium - Subject 0005-097	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04465	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397291/SRR397291_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397291/SRR397291_2.fastq.gz	
SRR397293	SAMN00771208	A04467	Normal colon epithelium - Subject 0005-099	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04467	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397293/SRR397293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397293/SRR397293_2.fastq.gz	
SRR397294	SAMN00771209	A04468	Normal colon epithelium - Subject 0005-100	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04468	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397294/SRR397294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397294/SRR397294_2.fastq.gz	
SRR397300	SAMN00771155	A04412	Colorectal tumour - Subject 0005-070	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04412	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397300/SRR397300_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397300/SRR397300_2.fastq.gz	
SRR397302	SAMN00771157	A04414	Colorectal tumour - Subject 0005-073	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04414	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397302/SRR397302_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397302/SRR397302_2.fastq.gz	
SRR397303	SAMN00771158	A04415	Colorectal tumour - Subject 0005-074	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04415	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397303/SRR397303_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397303/SRR397303_2.fastq.gz	
SRR397308	SAMN00771163	A04421	Colorectal tumour - Subject 0005-083	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04421	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397308/SRR397308_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397308/SRR397308_2.fastq.gz	
SRR397309	SAMN00771164	A04422	Colorectal tumour - Subject 0005-085	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04422	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397309/SRR397309_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397309/SRR397309_2.fastq.gz	
SRR397310	SAMN00771165	A04423	Colorectal tumour - Subject 0005-086	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04423	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397310/SRR397310_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397310/SRR397310_2.fastq.gz	
SRR397312	SAMN00771167	A04425	Colorectal tumour - Subject 0005-088	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04425	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397312/SRR397312_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397312/SRR397312_2.fastq.gz	
SRR397316	SAMN00771171	A04429	Colorectal tumour - Subject 0005-092	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04429	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397316/SRR397316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397316/SRR397316_2.fastq.gz	
SRR397317	SAMN00771172	A04430	Colorectal tumour - Subject 0005-093	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04430	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397317/SRR397317_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397317/SRR397317_2.fastq.gz	
SRR397320	SAMN00771175	A04433	Colorectal tumour - Subject 0005-096	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04433	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397320/SRR397320_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397320/SRR397320_2.fastq.gz	
SRR397324	SAMN00771179	A04437	Colorectal tumour - Subject 0005-100	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04437	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397324/SRR397324_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397324/SRR397324_2.fastq.gz	
SRR397326	SAMN00771181	A04439	Normal colon epithelium - Subject 0005-066	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04439	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397326/SRR397326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397326/SRR397326_2.fastq.gz	
SRR397330	SAMN00771185	A04443	Normal colon epithelium - Subject 0005-070	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04443	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397330/SRR397330_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397330/SRR397330_2.fastq.gz	
SRR397333	SAMN00771188	A04446	Normal colon epithelium - Subject 0005-074	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04446	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397333/SRR397333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397333/SRR397333_2.fastq.gz	
SRR397334	SAMN00771189	A04447	Normal colon epithelium - Subject 0005-075	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04447	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397334/SRR397334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397334/SRR397334_2.fastq.gz	
SRR397336	SAMN00771191	A04450	Normal colon epithelium - Subject 0005-079	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04450	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397336/SRR397336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397336/SRR397336_2.fastq.gz	
SRR397337	SAMN00771192	A04451	Normal colon epithelium - Subject 0005-081	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04451	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397337/SRR397337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397337/SRR397337_2.fastq.gz	
SRR397344	SAMN00771199	A04458	Normal colon epithelium - Subject 0005-090	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04458	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397344/SRR397344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397344/SRR397344_2.fastq.gz	
SRR397346	SAMN00771201	A04460	Normal colon epithelium - Subject 0005-092	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04460	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397346/SRR397346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397346/SRR397346_2.fastq.gz	
SRR397347	SAMN00771202	A04461	Normal colon epithelium - Subject 0005-093	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04461	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397347/SRR397347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397347/SRR397347_2.fastq.gz	
SRR397348	SAMN00771203	A04462	Normal colon epithelium - Subject 0005-094	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04462	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397348/SRR397348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397348/SRR397348_2.fastq.gz	
SRR397349	SAMN00771204	A04463	Normal colon epithelium - Subject 0005-095	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04463	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397349/SRR397349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397349/SRR397349_2.fastq.gz	
SRR397350	SAMN00771205	A04464	Normal colon epithelium - Subject 0005-096	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04464	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397350/SRR397350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397350/SRR397350_2.fastq.gz	
SRR397353	SAMN00771208	A04467	Normal colon epithelium - Subject 0005-099	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04467	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397353/SRR397353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397353/SRR397353_2.fastq.gz	
SRR397356	SAMN00771151	A04408	Colorectal tumour - Subject 0005-066	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04408	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397356/SRR397356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397356/SRR397356_2.fastq.gz	
SRR397358	SAMN00771153	A04410	Colorectal tumour - Subject 0005-068	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04410	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397358/SRR397358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397358/SRR397358_2.fastq.gz	
SRR397362	SAMN00771157	A04414	Colorectal tumour - Subject 0005-073	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04414	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397362/SRR397362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397362/SRR397362_2.fastq.gz	
SRR397365	SAMN00771160	A04417	Colorectal tumour - Subject 0005-076	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04417	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397365/SRR397365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397365/SRR397365_2.fastq.gz	
SRR397369	SAMN00771164	A04422	Colorectal tumour - Subject 0005-085	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04422	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397369/SRR397369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397369/SRR397369_2.fastq.gz	
SRR397370	SAMN00771165	A04423	Colorectal tumour - Subject 0005-086	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04423	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397370/SRR397370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397370/SRR397370_2.fastq.gz	
SRR397379	SAMN00771174	A04432	Colorectal tumour - Subject 0005-095	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04432	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397379/SRR397379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397379/SRR397379_2.fastq.gz	
SRR397381	SAMN00771176	A04434	Colorectal tumour - Subject 0005-097	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04434	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397381/SRR397381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397381/SRR397381_2.fastq.gz	
SRR397383	SAMN00771178	A04436	Colorectal tumour - Subject 0005-099	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04436	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397383/SRR397383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397383/SRR397383_2.fastq.gz	
SRR397385	SAMN00771180	A04438	Colorectal tumour - Subject 0005-101	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04438	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397385/SRR397385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397385/SRR397385_2.fastq.gz	
SRR397389	SAMN00771184	A04442	Normal colon epithelium - Subject 0005-069	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04442	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397389/SRR397389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397389/SRR397389_2.fastq.gz	
SRR397392	SAMN00771187	A04445	Normal colon epithelium - Subject 0005-073	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04445	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397392/SRR397392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397392/SRR397392_2.fastq.gz	
SRR397394	SAMN00771189	A04447	Normal colon epithelium - Subject 0005-075	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04447	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397394/SRR397394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397394/SRR397394_2.fastq.gz	
SRR397397	SAMN00771192	A04451	Normal colon epithelium - Subject 0005-081	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04451	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397397/SRR397397_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397397/SRR397397_2.fastq.gz	
SRR397406	SAMN00771201	A04460	Normal colon epithelium - Subject 0005-092	Illumina HiSeq 2000 sequencing: RNA-Seq analysis of A04460	PAIRED	PRJNA274775	Derivation of HLA types from shotgun sequence datasets	BCCAGSC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397406/SRR397406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397406/SRR397406_2.fastq.gz	
