run_accession	fastq_ftp	fastq_md5	library_layout
SRR397170	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397170/SRR397170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397170/SRR397170_2.fastq.gz	5aa6f2ed3a8b80a3c108756e6658495a;96f384e53a988485f0d1a4993147a332	PAIRED
SRR397171	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397171/SRR397171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397171/SRR397171_2.fastq.gz	39c67c372bcc9ea73c07a7e237bb2eb6;62c39ce86e26f34e1ff772cedfb3d35b	PAIRED
SRR397173	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397173/SRR397173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397173/SRR397173_2.fastq.gz	b26af917aef71c066752d2198b80dbe8;44b88fe85941ed6bbf77753ad9feefae	PAIRED
SRR397175	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397175/SRR397175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397175/SRR397175_2.fastq.gz	ef2f86296b8784f59f79b013ebda64fe;685e3acabd2e48582e7f9d9f080de27b	PAIRED
SRR397178	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397178/SRR397178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397178/SRR397178_2.fastq.gz	90c48a74268d7c17dc844b470c527152;bf2dc01626681059cf413368f8469ac8	PAIRED
SRR397179	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397179/SRR397179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397179/SRR397179_2.fastq.gz	08fdcaed671408ba42c4ffc9d65b2ceb;73e6ed6b52ec4cfa31c76ec02f05e3ed	PAIRED
SRR397180	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397180/SRR397180_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397180/SRR397180_2.fastq.gz	bc7a6b13c59a7f23c6f261322964343a;2d721633f62d6182913dff91e86c804b	PAIRED
SRR397185	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397185/SRR397185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397185/SRR397185_2.fastq.gz	94e17ca62fe42de032942cbeb1396c08;3aaf4138113173562665f4f95f4b0cbf	PAIRED
SRR397186	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397186/SRR397186_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397186/SRR397186_2.fastq.gz	df02cc00d606b77b8acf99771d4d74d8;9da0854020e6a2872708bae7a9e96b5d	PAIRED
SRR397188	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397188/SRR397188_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397188/SRR397188_2.fastq.gz	6717260cdb8b86b5c8360e4d6e5d8d1a;fc54b5295f07fb9173a10be8253a123f	PAIRED
SRR397190	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397190/SRR397190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397190/SRR397190_2.fastq.gz	564ddc0f31857b4d1bca0a84303f3ed0;5f3ef782506622071de218012eb4aa24	PAIRED
SRR397191	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397191/SRR397191_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397191/SRR397191_2.fastq.gz	9f0da8d10464e40bf0e12ad1db160622;374c13f1a190378fc006c734b4ed8354	PAIRED
SRR397194	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397194/SRR397194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397194/SRR397194_2.fastq.gz	3b030fe9182cf3a6001fd6496acd5380;40fb893c601a45452627d848ae1eb10f	PAIRED
SRR397195	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397195/SRR397195_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397195/SRR397195_2.fastq.gz	1345589de7692a851336cebdd657bf5d;4be0f86f8103afc31d97cf591a94e2d2	PAIRED
SRR397196	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397196/SRR397196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397196/SRR397196_2.fastq.gz	69374a9183d89754d304ea07230d5d87;828de1fc7dd0abaa1c92e97aa8efcb82	PAIRED
SRR397203	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397203/SRR397203_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397203/SRR397203_2.fastq.gz	9f04f231c04c68a13e0baa8704cdaefb;a368150d22314338f4c90926d9c2e40b	PAIRED
SRR397208	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397208/SRR397208_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397208/SRR397208_2.fastq.gz	0c885f7eb9935846574af400c091026c;3f6c53a84a886f9ca8a2b3f262728fad	PAIRED
SRR397211	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397211/SRR397211_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397211/SRR397211_2.fastq.gz	c62ff6cdeb6889dab5cdc60d96a282d7;7813ff12f69d0153c59121766eb4edaf	PAIRED
SRR397213	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397213/SRR397213_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397213/SRR397213_2.fastq.gz	491c2546549007536dd6dfb74636dc51;5a703de4dd36bf25aaea28793109f105	PAIRED
SRR397214	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397214/SRR397214_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397214/SRR397214_2.fastq.gz	828ff7d6a74a0e79dc6338701833f835;89e5033d7e411bf86f3067763549e48c	PAIRED
SRR397219	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397219/SRR397219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397219/SRR397219_2.fastq.gz	93fab1042233e389525c3a9fd8d88b5c;f8406ee230bac1bc733c214d26ee36c3	PAIRED
SRR397232	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397232/SRR397232_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397232/SRR397232_2.fastq.gz	fb2a3627ccaf4bda89be41e3432db0a5;421201b20ac6b74afec443ba62fd0647	PAIRED
SRR397234	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397234/SRR397234_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397234/SRR397234_2.fastq.gz	31ae5ff24571c243fb3527ae31e4bfb3;d6cf2aca917683116ff7ceb385ffab75	PAIRED
SRR397236	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397236/SRR397236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397236/SRR397236_2.fastq.gz	950dd9894930da863b820b6d667ebf8a;d1d1a9126672d28f5cbaffe9c527ba1a	PAIRED
SRR397242	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397242/SRR397242_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397242/SRR397242_2.fastq.gz	5226c81f899aaf3a650ff867f39168f0;5eb05f2a0ce04c3baa66078d535f11e8	PAIRED
SRR397243	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397243/SRR397243_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397243/SRR397243_2.fastq.gz	ddd87763e8d3bd6cd219b49f0defd637;bdf5aaa1c1256c75c7bdbd25dc1d46b3	PAIRED
SRR397247	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397247/SRR397247_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397247/SRR397247_2.fastq.gz	9ae70f05b16bea264d2bfac27eb5a8eb;adb67e4b8bb318c76afa9e15a56ef371	PAIRED
SRR397249	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397249/SRR397249_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397249/SRR397249_2.fastq.gz	ba9d60ce9253fa9546275b1bcc4f6c80;5b70aa632eee1132c6b13b11d2045ee2	PAIRED
SRR397252	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397252/SRR397252_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397252/SRR397252_2.fastq.gz	063b188c76244d9ea4220ecdfdbbbe2f;39c4c6edc5fbdbdf1d9bd47aba7c7735	PAIRED
SRR397253	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397253/SRR397253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397253/SRR397253_2.fastq.gz	aef802cd69cf4d0d435f949921e8cc2b;980354e1bea9266de3f7231cec05a126	PAIRED
SRR397254	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397254/SRR397254_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397254/SRR397254_2.fastq.gz	5dca077aaf1317237452075d6b8c3d84;89fc07e303721b5f559862223cc0bf00	PAIRED
SRR397258	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397258/SRR397258_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397258/SRR397258_2.fastq.gz	0a5072f3889ea601191346f459e218de;d0de2cce71e5a47b1e03f301157fa970	PAIRED
SRR397260	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397260/SRR397260_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397260/SRR397260_2.fastq.gz	6d83df89ac7a2227aca99b45e8fd67c4;e1a50a2c720fe1ff5a695a89a1cb430a	PAIRED
SRR397261	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397261/SRR397261_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397261/SRR397261_2.fastq.gz	79f477191997494c451ee1fcf2a8f6a7;9ccf34b53096fe24544a4725c8322f8e	PAIRED
SRR397264	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397264/SRR397264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397264/SRR397264_2.fastq.gz	2418f72945bf08ff20a57368642b7cff;01c8ff71583f4dec4166e0b941f95ca6	PAIRED
SRR397265	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397265/SRR397265_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397265/SRR397265_2.fastq.gz	750268edea4630c46147c162cacd51ce;2e54ed214850cdf1c83aa2099f00e53d	PAIRED
SRR397268	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397268/SRR397268_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397268/SRR397268_2.fastq.gz	02cc689fae16b2ea4626fb00e86729bd;cbce90779c0bef8060f172bf4c6efe37	PAIRED
SRR397270	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397270/SRR397270_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397270/SRR397270_2.fastq.gz	d1bac6b75cb7bd4b1a8b79b2a3f227c5;d3b846e040d2a800fef895cc7b20d62e	PAIRED
SRR397271	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397271/SRR397271_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397271/SRR397271_2.fastq.gz	48b8c4099d9d39bb178dcf9895e70cee;13bfe6b551ad3137d6ebcffd3c0f17d0	PAIRED
SRR397276	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397276/SRR397276_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397276/SRR397276_2.fastq.gz	c2da0c085bc6c106ec8511469c3eb059;67e5cf323434455bb364bb535b4fdafb	PAIRED
SRR397280	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397280/SRR397280_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397280/SRR397280_2.fastq.gz	fbe03b9bf8c1b345d9346dd1eb821cda;27a85b5958638175384f0dac3147f4f4	PAIRED
SRR397281	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397281/SRR397281_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397281/SRR397281_2.fastq.gz	33d7e0198515c0dcaa4e9e9af64efbcd;b500080789bfedd7aa821f61b4655c9f	PAIRED
SRR397290	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397290/SRR397290_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397290/SRR397290_2.fastq.gz	20f8015611613ff123327fd7e992387e;672d4e490a832f92df5b290aaa6ca78d	PAIRED
SRR397292	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397292/SRR397292_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397292/SRR397292_2.fastq.gz	78be6a088a94d4c0b91a51c9fafbf9a5;d6fa5fc6b3709d1032e35b54ff370df1	PAIRED
SRR397295	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397295/SRR397295_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397295/SRR397295_2.fastq.gz	576c48cacb7eee5f2f87c73d9fbff0c1;c17a14762ab84a0e54274bc2eb77183f	PAIRED
SRR397296	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397296/SRR397296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397296/SRR397296_2.fastq.gz	bfa4a86740f6cc670e5585aa28439411;49928dea72dd2fcddc579acb5d7cccb3	PAIRED
SRR397298	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397298/SRR397298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397298/SRR397298_2.fastq.gz	9e59df77b8915ff381226e67d563f9a9;eb79b4d6a7941692a76ccdb60187d2ad	PAIRED
SRR397304	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397304/SRR397304_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397304/SRR397304_2.fastq.gz	b274731eb27c5b167af2cb271c1be3fa;3be21fbd135d948749f9fd1cf16aff14	PAIRED
SRR397306	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397306/SRR397306_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397306/SRR397306_2.fastq.gz	131685e12371b85e69daa976e615e72b;9ec6f087c3daa505fb7b0acb12c8a34b	PAIRED
SRR397307	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397307/SRR397307_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397307/SRR397307_2.fastq.gz	2c1ed1ef9a709be9116d4cc90503ce98;869fd1f5d393e3d4bd37370d22b0d145	PAIRED
SRR397311	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397311/SRR397311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397311/SRR397311_2.fastq.gz	1025ec824f49877552eb9b5d1e441d95;9b340657c9358b608055ea17a65992e5	PAIRED
SRR397314	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397314/SRR397314_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397314/SRR397314_2.fastq.gz	9eb73b7aa91443ff2a6a4306a66325d7;877f29e6d4239fa39951c3ff7a78108b	PAIRED
SRR397315	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397315/SRR397315_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397315/SRR397315_2.fastq.gz	a3943b4b85ee9548af9a2a560608955b;5225dd6514e737659f521a7f4af0be68	PAIRED
SRR397318	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397318/SRR397318_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397318/SRR397318_2.fastq.gz	dd29907a648a01c488edb8205827755e;8dbc316232de03b23812040c24680c97	PAIRED
SRR397323	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397323/SRR397323_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397323/SRR397323_2.fastq.gz	b0986a5fba3349bc4a7cf9df9a2165e0;3b61007c771b1d4bc3a25626c3044ea3	PAIRED
SRR397339	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397339/SRR397339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397339/SRR397339_2.fastq.gz	6a0b61bca556a65a2664d69264bde2a1;f143d76cd180e8b7ca15f40ecfb2fb04	PAIRED
SRR397340	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397340/SRR397340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397340/SRR397340_2.fastq.gz	d670bb76e657f1941bd1447c5fae90b2;4d5aae350fe0fb8a88672e358f5594ae	PAIRED
SRR397342	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397342/SRR397342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397342/SRR397342_2.fastq.gz	b922c869f3a21ed1be545200d2fadecc;4412935c07f88a95423f67a60459721f	PAIRED
SRR397345	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397345/SRR397345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397345/SRR397345_2.fastq.gz	c58fcd9e24df31ed9dccc2dbb439bde7;fdbf37fa184a73b5ae9176e785f3efea	PAIRED
SRR397352	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397352/SRR397352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397352/SRR397352_2.fastq.gz	2659c05e181d37c58ceab01522e3e678;f6b8caee6aa97b6e767cd88fbccdc062	PAIRED
SRR397355	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397355/SRR397355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397355/SRR397355_2.fastq.gz	e35e513c02c0d3928221358a152993f0;26b2b160cf774086ee109230cfaba306	PAIRED
SRR397357	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397357/SRR397357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397357/SRR397357_2.fastq.gz	ebb5c2773a1cb730a4043c3cf1dc9230;c1a548030f65440367972557d102c702	PAIRED
SRR397360	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397360/SRR397360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397360/SRR397360_2.fastq.gz	ab87fad9af463f6708bde7d8cd972a84;49547a7ff9396134004d1a1c342f91b1	PAIRED
SRR397361	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397361/SRR397361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397361/SRR397361_2.fastq.gz	c1d73dbd81ef8c718b8597edec16e01c;f037da7d7e042721abc16569c174ece9	PAIRED
SRR397363	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397363/SRR397363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397363/SRR397363_2.fastq.gz	014c65d8e495833d01c4dddb7fbaa855;a449f84dee96ba2077ac82b5e7dde02a	PAIRED
SRR397366	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397366/SRR397366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397366/SRR397366_2.fastq.gz	be81de728570a16d78e4dc5e54214e91;65cc3a690f4bedf538e87d7626aeaa2b	PAIRED
SRR397367	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397367/SRR397367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397367/SRR397367_2.fastq.gz	d56c36bf06465efef499a10de1f5e554;2bc214283cadd1bf216135f42556dc7f	PAIRED
SRR397371	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397371/SRR397371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397371/SRR397371_2.fastq.gz	1b9a50844df26e2f7135c2cbaba58fcc;d96c7f5c71d79094192949a49515caa8	PAIRED
SRR397372	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397372/SRR397372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397372/SRR397372_2.fastq.gz	70798a4896b0676999e90716d42b2193;ef3b8939934f59ec0d9a43795bc01aa5	PAIRED
SRR397375	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397375/SRR397375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397375/SRR397375_2.fastq.gz	8a51638dd7fbfd3c1b14704c73330acd;605f6441807d3d1d3733cab651f63900	PAIRED
SRR397377	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397377/SRR397377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397377/SRR397377_2.fastq.gz	19080148d29371f458c339eb96c91d1a;f67cb74c2cdb54b93bc43da0aefb7aa6	PAIRED
SRR397380	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397380/SRR397380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397380/SRR397380_2.fastq.gz	bb2b9d6b959f3fb972b2fda8fac396ac;c256e0af8cf5719366fe8afe422b0b11	PAIRED
SRR397382	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397382/SRR397382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397382/SRR397382_2.fastq.gz	1f948f8e148f689113a4d6e943ecdf06;9ee2dc4b3dd6382366b210ceb664c7a5	PAIRED
SRR397386	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397386/SRR397386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397386/SRR397386_2.fastq.gz	aea5e2abeaf26690c95621c905656ca2;e93b1d2e295449d302a3593855b8c730	PAIRED
SRR397388	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397388/SRR397388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397388/SRR397388_2.fastq.gz	985010339253a4663aa8fc6aeb2609d8;ab774cac4964fe39145238022905570f	PAIRED
SRR397398	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397398/SRR397398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397398/SRR397398_2.fastq.gz	a9f55db5f32a43c3754e88ebed18c21c;c88f09e0d703f97e281f527d322309d0	PAIRED
SRR397400	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397400/SRR397400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397400/SRR397400_2.fastq.gz	f80ac76a1644e04607f887a745287858;dc0ee65540caf09914d73dd0780de43c	PAIRED
SRR397401	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397401/SRR397401_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397401/SRR397401_2.fastq.gz	75ca3c7f000a2c48bad93f4f85a67da9;f999ad3fec15630c13dc5c6b42df533a	PAIRED
SRR397403	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397403/SRR397403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397403/SRR397403_2.fastq.gz	b1adba237fe6781c73e5efa0bd262d3c;ca162f6c34a61018b6a1ea23159d18a1	PAIRED
SRR397404	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397404/SRR397404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397404/SRR397404_2.fastq.gz	8b0f7aa9a63b3ccda11858a5aa724b83;d87cbab27fa959c9c803868de8f4241b	PAIRED
SRR397408	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397408/SRR397408_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397408/SRR397408_2.fastq.gz	89fb8a1684808d84a4c461b12bb1786e;c48939252933d288a7bc237137d631df	PAIRED
SRR397409	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397409/SRR397409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397409/SRR397409_2.fastq.gz	e433a0ad04af38f5fe6966248cf91320;d269794e8faf5882cd0bd845a6b681af	PAIRED
SRR397415	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397415/SRR397415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397415/SRR397415_2.fastq.gz	53b10ce2c42a609969f311ae985c4908;e0f6fa6cb7b038d1f25373a472c6fe01	PAIRED
